2026-06-10T08:08:39.263Z 263 INFO     [71891:MainThread:views.py:514] Received response from endpoint 'http://localhost:8983/solr/bigquery' with status code '200'
2026-06-10T08:08:39.264Z 264 INFO     [71891:MainThread:views.py:81] Dispatching 'POST' request to endpoint 'http://localhost:8983/solr/bigquery' for user 'anonymous'
2026-06-10T08:08:39.264Z 264 INFO     [71891:MainThread:views.py:98] Received response from from endpoint 'http://localhost:8983/solr/bigquery' with status code '200'
2026-06-10T08:08:39.266Z 266 INFO     [71891:MainThread:views.py:81] Dispatching 'POST' request to endpoint 'http://localhost:8983/solr/bigquery' for user 'anonymous'
2026-06-10T08:08:39.266Z 266 INFO     [71891:MainThread:views.py:98] Received response from from endpoint 'http://localhost:8983/solr/bigquery' with status code '200'
2026-06-10T08:08:39.272Z 272 INFO     [71891:MainThread:views.py:81] Dispatching 'POST' request to endpoint 'http://localhost:8983/solr/qtree' for user 'anonymous'
2026-06-10T08:08:39.275Z 275 INFO     [71891:MainThread:views.py:98] Received response from from endpoint 'http://localhost:8983/solr/qtree' with status code '200'
2026-06-10T08:08:39.282Z 282 INFO     [71891:MainThread:views.py:81] Dispatching 'POST' request to endpoint 'http://localhost:8983/solr/select' for user 'anonymous'
2026-06-10T08:08:39.285Z 285 INFO     [71891:MainThread:views.py:98] Received response from from endpoint 'http://localhost:8983/solr/select' with status code '200'
2026-06-10T08:08:39.292Z 292 INFO     [71891:MainThread:views.py:81] Dispatching 'POST' request to endpoint 'http://localhost:8983/solr/select' for user 'anonymous'
2026-06-10T08:08:39.295Z 295 INFO     [71891:MainThread:views.py:98] Received response from from endpoint 'http://localhost:8983/solr/select' with status code '200'
2026-06-10T08:08:39.296Z 296 INFO     [71891:MainThread:views.py:81] Dispatching 'POST' request to endpoint 'http://localhost:8983/solr/select' for user 'anonymous'
2026-06-10T08:08:39.298Z 298 INFO     [71891:MainThread:views.py:98] Received response from from endpoint 'http://localhost:8983/solr/select' with status code '200'
2026-06-10T08:08:39.299Z 299 INFO     [71891:MainThread:views.py:81] Dispatching 'POST' request to endpoint 'http://localhost:8983/solr/select' for user 'anonymous'
2026-06-10T08:08:39.302Z 302 INFO     [71891:MainThread:views.py:98] Received response from from endpoint 'http://localhost:8983/solr/select' with status code '200'
2026-06-10T08:08:39.309Z 309 INFO     [71891:MainThread:views.py:81] Dispatching 'POST' request to endpoint 'http://localhost:8983/solr/tvrh' for user 'anonymous'
2026-06-10T08:08:39.312Z 312 INFO     [71891:MainThread:views.py:98] Received response from from endpoint 'http://localhost:8983/solr/tvrh' with status code '200'
